code;biomtot;biomg5;biomg4;biomg3;biomg2;biomg1;TDI;Campagne;Year;NOSTA;mois;strate;sous_strate;chalut;surfacebalayee;Lat;Lon;depth;valide;risk;xpi;xpe
CGFS_2011_69;1;0.072370008;0.000991371;0.045603018;0.881035603;0;1.003467296;CGFS;2011;69;10;2.70E+10;1G;20/26;0.0299;49.47166824;-0.324999988;33;V;16.49797821;0.000716061;0.001568697
CGFS_2011_7;1;0.000701757;0;0.016140348;0.975438597;0.007719298;0.715619446;CGFS;2011;7;10;31F2;8R;20/26;0.01643;51.13833237;2.38166666;20;V;0.119711727;0.000510657;1.14E-05
CGFS_2011_70;1;0.024959563;0.000332794;0.000332794;0.97437485;0;0.780528152;CGFS;2011;70;10;2.70E+10;1H;20/26;0.02925;49.4366684;-0.218333334;32;V;18.8313446;0.000556975;0.001790563
CGFS_2011_71;1;0.005970759;0;0.000852965;0.993176276;0;0.715246707;CGFS;2011;71;10;2.70E+10;1H;20/26;0.03217;49.36000061;-0.155000001;16;V;21.42461586;0.000510391;0.002037142
CGFS_2011_72;1;0;0;0;0.837012765;0.162987235;0.608140755;CGFS;2011;72;10;2.70E+10;1I;20/26;0.02263;49.38999939;-0.039999999;10;V;9.286351204;0.000433961;0.000882985
CGFS_2011_73;1;0.045981808;0;0.002138689;0.950810159;0.001069344;0.852341456;CGFS;2011;73;10;2.70E+10;1I;20/26;0.00961;49.4366684;-0.015;14;V;11.79778671;0.00060822;0.001121783
CGFS_2011_74;1;0.149532711;0;0.040887854;0.807242989;0.002336447;1.229372667;CGFS;2011;74;10;28F0;2I;20/26;0.02992;49.59666824;0.079999998;23;V;12.96840572;0.000877264;0.00123309
CGFS_2011_75;1;0.093052576;0;0.023830534;0.860421136;0.022695754;1.023802159;CGFS;2011;75;10;28F0;2I;20/26;0.0305;49.62333298;0.058333334;26;V;16.28079033;0.000730572;0.001548046
CGFS_2011_76;1;0.052660704;0.801114903;0.00298784;0.143236554;0;2.110331533;CGFS;2011;76;10;2.80E+10;2H;20/26;0.03069;49.65333176;-0.193333328;33;V;2.610235214;0.001505905;0.000248192
CGFS_2011_77;1;0.06214689;0.310734449;0.022598863;0.604519799;0;1.570450898;CGFS;2011;77;10;2.80E+10;3H;20/26;0.028;49.90999985;-0.07333333;41;V;8.639651299;0.001120653;0.000821494
CGFS_2011_78;1;0.039370082;0;0.007873969;0.944881979;0.007873969;0.835346918;CGFS;2011;78;10;2.80E+10;3G;20/26;0.02997;49.84000015;-0.25;42;V;12.23626614;0.000596093;0.001163475
CGFS_2011_79;1;0;0;0;1;0;0.693147181;CGFS;2011;79;10;2.90E+10;5E;20/26;0.02936;50.28499985;-0.858333349;72;V;2.075164318;0.000494621;0.000197315
CGFS_2011_8;1;0.05162524;0;0.001912053;0.946462707;0;0.871181444;CGFS;2011;8;10;31F2;8R;20/26;0.02787;51.18333435;2.386666775;15;V;1.260004401;0.000621664;0.000119806
CGFS_2011_80;1;0.25641015;0;0.705128258;0;0.038461592;1.980314934;CGFS;2011;80;10;2.90E+10;5F;20/26;0.02702;50.33833313;-0.694999993;52;V;2.62799859;0.001413127;0.000249881
CGFS_2011_81;1;0.006557393;0;0;0.24918032;0.744262287;0.248631539;CGFS;2011;81;10;2.90E+10;5G;20/26;0.02867;50.29999924;-0.333333343;46;V;4.166851044;0.00017742;0.000396202
CGFS_2011_82;1;0.056603748;0;0;0.81132075;0.132075503;0.814295285;CGFS;2011;82;10;2.90E+10;5H;20/26;0.02929;50.33499908;-0.204999998;48;V;12.97527981;0.00058107;0.001233744
CGFS_2011_83;1;0;0;0.0108108;0.9891892;0;0.70923268;CGFS;2011;83;10;29F0;5I;20/26;0.02886;50.35666656;0.016666668;54;V;35.66025925;0.000506099;0.003390726
CGFS_2011_84;1;0.180055393;0;0.01108032;0.808864287;0;1.276983471;CGFS;2011;84;10;2.80E+10;2E;20/26;0.02784;49.58166504;-0.923333347;35;V;1.547845602;0.000911239;0.000147176
CGFS_2011_86;1;0.744791623;0.062499983;0.057291674;0.13541672;0;2.646835322;CGFS;2011;86;10;2.80E+09;2D;20/26;0.0261;49.57833481;-1.116666675;28;V;9.426520348;0.001888747;0.000896313
CGFS_2011_89;1;0.002150545;0;0.00645162;0.991397834;0;0.710291562;CGFS;2011;89;10;2.70E+09;1D;20/26;0.02958;49.43166733;-1.085000038;17;V;9.995437622;0.000506855;0.000950408
CGFS_2011_9;1;0.030769241;0;0;0.969230759;0;0.798864426;CGFS;2011;9;10;31F1;8O;20/26;0.02295;51.25333405;1.681666613;49;V;0.878125668;0.000570059;8.35E-05
CGFS_2011_90;1;0.123456638;0;0.197530973;0.679012389;0;1.344370452;CGFS;2011;90;10;2.80E+09;2B;20/26;0.02854;49.68500137;-1.508333325;24;V;3.629729509;0.000959325;0.00034513
CGFS_2011_91;1;0;1;0;0;0;2.079441542;CGFS;2011;91;10;2.80E+09;3D;20/26;0.02282;49.83000183;-1.141666651;61;V;6.459017754;0.001483862;0.00061415
CGFS_2011_92;1;0.01845958;0.88987906;0;0.078930617;0.012730743;2.058673974;CGFS;2011;92;10;2.80E+10;2F;20/26;0.02931;49.65833282;-0.689999998;39;V;3.719481707;0.001469043;0.000353664
CGFS_2011_93;1;0.8;0;0;0.2;0;2.533468216;CGFS;2011;93;10;2.90E+09;5D;20/26;0.01089;50.26166534;-1.103333354;57;V;0.0301644;0.001807849;2.87E-06
CGFS_2011_94;1;1;0;0;0;0;2.772588722;CGFS;2011;94;10;2.90E+10;4E;20/26;0.01856;50.21500015;-0.75333333;54;V;2.424538851;0.001978483;0.000230535
CGFS_2011_95;1;0.375000429;0;0;0.624999571;0;1.759323724;CGFS;2011;95;10;2.90E+10;4F;20/26;0.02746;50.07500076;-0.603333354;54;V;10.7872324;0.00125543;0.001025695
CGFS_2011_96;1;0.010842375;0;0.037531276;0.884904089;0.06672226;0.750701247;CGFS;2011;96;10;2.90E+10;4G;20/26;0.02134;50.08833313;-0.456666678;49;V;16.60367393;0.00053569;0.001578747
CGFS_2011_97;1;0.038548748;0.21995466;0.251700691;0.482993182;0.006802717;1.590807127;CGFS;2011;97;10;2.80E+10;3F;20/26;0.02134;49.95999908;-0.629999995;48;V;11.01324081;0.001135179;0.001047185
CGFS_2011_98;1;0.083333452;0;0;0;0.916666548;0.320171267;CGFS;2011;98;10;2.90E+09;5C;20/26;0.01702;50.38166809;-1.269999981;41;V;1.20119369;0.00022847;0.000114215
CGFS_2011_99;1;0.031745992;0.126984176;0.269841349;0.095237977;0.476190506;1.052401215;CGFS;2011;99;10;2.90E+09;5D;20/26;0.01304;50.43333435;-1.123333335;35;V;1.06256783;0.00075098;0.000101033
CGFS_2012_1;1;0;0;0;1;0;0.693147181;CGFS;2012;1;10;30F1;7O;20/26;0.02458;50.90999985;1.606666684;24;V;5.258523464;0.000494621;0.000500002
CGFS_2012_10;1;0.661764722;0;0.007352917;0.316176454;0.014705907;2.320903433;CGFS;2012;10;10;30F1;7N;20/26;0.02975;50.8433342;1.333333373;34;V;11.27115059;0.001656166;0.001071708
CGFS_2012_11;1;0.231101499;0;0;0.768898501;0;1.401994221;CGFS;2012;11;10;30F1;7O;20/26;0.02821;50.77666855;1.561666608;22;V;0.887536764;0.001000445;8.44E-05
CGFS_2012_13;1;0;0;0.562499781;0.437500219;0;1.255479571;CGFS;2012;13;10;30F1;6O;20/26;0.02805;50.59000015;1.519999981;22;V;8.523042679;0.000895894;0.000810407
CGFS_2012_14;1;0.002469129;0;0.00370371;0.975308644;0.018518517;0.69798274;CGFS;2012;14;10;29F1;5N;20/26;0.02814;50.46666718;1.436666608;26;V;4.534770489;0.000498071;0.000431185
CGFS_2012_15;1;0;0;0.021186465;0.978813535;0;0.724427745;CGFS;2012;15;10;29F1;5N;20/26;0.02243;50.44499969;1.366666675;30;V;3.401360989;0.000516942;0.000323416
CGFS_2012_16;1;0.162857106;0;0.054285702;0.602857146;0.180000046;1.181034706;CGFS;2012;16;10;29F1;5O;20/26;0.02881;50.45666504;1.533333302;17;V;7.274614334;0.000842771;0.000691701
CGFS_2012_18;1;0.292195983;0.023593455;0.081669708;0.593466436;0.009074418;1.718254166;CGFS;2012;18;10;31F1;8M;20/26;0.02881;51.04666519;1.186666608;24;V;0.020329097;0.001226123;1.93E-06
CGFS_2012_19;1;0.222222147;0;0.506535912;0.235294163;0.035947778;1.833617501;CGFS;2012;19;10;31F1;8M;20/26;0.02943;51.02166748;1.123333335;26;V;0.463698447;0.001308445;4.41E-05
CGFS_2012_2;1;0;0;0;1;0;0.693147181;CGFS;2012;2;10;31F1;8O;20/26;0.01924;51.25333405;1.681666613;51;V;0.878125668;0.000494621;8.35E-05
CGFS_2012_20;1;0.107142854;0;0.130952382;0.696428573;0.065476191;1.181776155;CGFS;2012;20;10;30F1;7M;20/26;0.02836;50.9683342;1.083333373;29;V;0.56430006;0.0008433;5.37E-05
CGFS_2012_21;1;0.004900183;0;0;0.994555351;0.000544466;0.709974008;CGFS;2012;21;10;30F0;7L;20/26;0.02894;50.88000107;0.931666672;33;V;0.695392847;0.000506628;6.61E-05
CGFS_2012_22;1;0.009478672;0;0.012322274;0.962085312;0.016113742;0.736237914;CGFS;2012;22;10;30F0;7L;20/26;0.029;50.86500168;0.800000012;17;V;1.620421171;0.00052537;0.000154076
CGFS_2012_24;1;0.044280452;0;0;0.955719548;0;0.844070522;CGFS;2012;24;10;30F0;7K;20/26;0.02912;50.80333328;0.576666653;16;V;0.025389139;0.000602318;2.41E-06
CGFS_2012_25;1;0.27601808;0;0;0.712669702;0.011312217;1.513030799;CGFS;2012;25;10;30F0;7L;20/26;0.02959;50.79166794;0.86500001;38;V;5.008707047;0.001079679;0.000476249
CGFS_2012_26;1;0.053511664;0;0.010033449;0.829431463;0.107023424;0.832488241;CGFS;2012;26;10;30F1;6L;20/26;0.02899;50.66666794;1.031666636;46;V;9.408682823;0.000594053;0.000894617
CGFS_2012_27;1;0.01421367;0;0.004585047;0.662081615;0.319119668;0.573674348;CGFS;2012;27;10;30F0;6L;20/26;0.02789;50.54666519;0.930000007;35;V;35.48472595;0.000409366;0.003374036
CGFS_2012_28;1;0.056792888;0;0.092427637;0.498886396;0.351893079;0.802482226;CGFS;2012;28;10;30F0;6K;20/26;0.02836;50.5616684;0.720000029;44;V;72.34130096;0.000572641;0.006878513
CGFS_2012_29;1;0;0;0;0.329268269;0.670731731;0.284628617;CGFS;2012;29;10;30F0;6J;20/26;0.02988;50.54999924;0.388333321;49;V;9.548471451;0.000203107;0.000907909
CGFS_2012_3;1;0;0;0.057591593;0.575916224;0.366492183;0.566825315;CGFS;2012;3;10;31F2;8Q;20/26;0.02796;51.12666702;2.190000057;25;V;7.486479759;0.000404479;0.000711846
CGFS_2012_30;1;0.2093023;0;0.005813948;0.761627959;0.023255792;1.338006911;CGFS;2012;30;10;3.00E+10;7H;20/26;0.02887;50.75999832;-0.083333336;19;V;1.303832293;0.000954784;0.000123974
CGFS_2012_33;1;0.021822854;0.002567395;0.007702184;0.947368412;0.020539156;0.775869164;CGFS;2012;33;10;30F0;6I;20/26;0.0282;50.62166595;0.125;50;V;9.376107216;0.00055365;0.000891519
CGFS_2012_34;1;0.040697668;0;0.022093002;0.894186049;0.043023281;0.842059489;CGFS;2012;34;10;30F0;6I;20/26;0.0286;50.54999924;0.07333333;61;V;13.14155388;0.000600883;0.001249554
CGFS_2012_35;1;0.000643087;0;0.007717044;0.934726689;0.05691318;0.677912432;CGFS;2012;35;10;29F0;5L;20/26;0.02842;50.375;0.741666675;42;V;62.45752335;0.000483749;0.005938722
CGFS_2012_36;1;0;0;0.005510552;0.970653483;0.023835965;0.689356055;CGFS;2012;36;10;29F0;5K;20/26;0.02849;50.34833145;0.596666694;41;V;39.42867279;0.000491915;0.003749043
CGFS_2012_37;1;0.007457802;0.038354397;0.01413453;0.920505521;0.01954775;0.823291551;CGFS;2012;37;10;29F0;5J;20/26;0.0296;50.30500031;0.433333337;44;V;32.43107986;0.00058749;0.003083683
CGFS_2012_38;1;0.349494925;0.020202015;0.123232362;0.489898978;0.01717172;1.890053007;CGFS;2012;38;10;29F0;4J;20/26;0.029;50.1016655;0.391666681;37;V;13.01230812;0.001348717;0.001237265
CGFS_2012_39;1;0.40289257;0.00619832;0.208677648;0.340909125;0.041322337;2.045084128;CGFS;2012;39;10;29F0;4K;20/26;0.02942;50.10666656;0.556666672;35;V;29.17081833;0.001459345;0.002773683
CGFS_2012_4;1;0;0;0.080645036;0.500000228;0.419354736;0.560581498;CGFS;2012;4;10;31F2;8Q;20/26;0.02822;51.09999847;2.231666565;25;V;0.40467611;0.000400024;3.85E-05
CGFS_2012_40;1;0.02966962;0.001348616;0.05933918;0.904922416;0.004720167;0.880726977;CGFS;2012;40;10;29F0;4L;20/26;0.03012;50.1483345;0.923333347;30;V;29.57758713;0.000628475;0.002812361
CGFS_2012_41;1;0.065033536;0.01487314;0.002624671;0.917468653;0;0.952564382;CGFS;2012;41;10;29F1;4M;20/26;0.02896;50.20333481;1.179999948;27;V;10.94255161;0.000679737;0.001040464
CGFS_2012_42;1;0.046255522;0;0.013215848;0.940528629;0;0.870089471;CGFS;2012;42;10;29F1;4N;20/26;0.02893;50.0933342;1.37833333;18;V;0.647962987;0.000620884;6.16E-05
CGFS_2012_43;1;0.05591147;0;0.199184618;0.744903912;0;1.137600557;CGFS;2012;43;10;29F1;4N;20/26;0.02953;50.20000076;1.389999986;22;V;1.304273725;0.000811777;0.000124016
CGFS_2012_44;1;0.019582248;0;0.002610962;0.974216709;0.003590081;0.762958766;CGFS;2012;44;10;29F1;5M;20/26;0.02803;50.31999969;1.223333359;28;V;19.07958221;0.000544437;0.001814166
CGFS_2012_48;1;0.340425537;0.02869866;0.04700644;0.583869363;0;1.808573196;CGFS;2012;48;10;28F0;3K;20/26;0.02958;49.90333176;0.576666653;25;V;6.029965401;0.001290574;0.000573354
CGFS_2012_49;1;0.175135141;0;0.023783771;0.801081088;0;1.280930395;CGFS;2012;49;10;2.70E+10;1F;20/26;0.02997;49.41833496;-0.589999974;22;V;11.4674654;0.000914055;0.001090375
CGFS_2012_50;1;0.115588703;0.011186002;0.000573644;0.872651651;0;1.099403085;CGFS;2012;50;10;2.70E+10;1F;20/26;0.02937;49.45999908;-0.670000017;29;V;11.72200298;0.00078452;0.001114577
CGFS_2012_51;1;0.082819378;0.076651983;0.004405286;0.796475777;0.039647577;1.134459396;CGFS;2012;51;10;2.80E+10;2E;20/26;0.02931;49.53333282;-0.920000017;31;V;6.15179491;0.000809535;0.000584938
CGFS_2012_52;1;0.069395041;0;0;0.898576483;0.032028476;0.90947681;CGFS;2012;52;10;2.80E+10;2E;20/26;0.02855;49.58333206;-0.928333282;36;V;1.547845602;0.000648991;0.000147176
CGFS_2012_53;1;0.09435483;0.482258059;0.028225815;0.395161296;0;1.930039543;CGFS;2012;53;10;2.80E+10;2F;20/26;0.02841;49.66166687;-0.64166671;37;V;4.69121933;0.001377251;0.000446061
CGFS_2012_54;1;0.084367245;0.000708968;0.016660757;0.772421127;0.125841903;0.93150614;CGFS;2012;54;10;2.80E+10;3G;20/26;0.02775;49.84000015;-0.25333333;39;V;12.23626614;0.00066471;0.001163475
CGFS_2012_55;1;0.210666664;0.032888879;0.025777775;0.710222241;0.020444441;1.449289107;CGFS;2012;55;10;2.80E+10;3H;20/26;0.02912;49.9066658;-0.101666667;42;V;6.379608154;0.001034194;0.0006066
CGFS_2012_56;1;0.214414474;0.103603599;0.139639619;0.542342308;0;1.767517077;CGFS;2012;56;10;29F0;4I;20/26;0.03339;50.01499939;0.12833333;43;V;13.41556931;0.001261277;0.001275608
CGFS_2012_57;1;0.656265981;0.133503834;0.060358061;0.149872125;0;2.651067386;CGFS;2012;57;10;28F0;3J;20/26;0.02851;49.87666702;0.419999987;34;V;2.720679283;0.001891767;0.000258694
CGFS_2012_58;1;0.207865167;0.025280895;0.233146063;0.533707874;0;1.677143373;CGFS;2012;58;10;28F0;3I;20/26;0.02989;49.84666824;0.209999993;32;V;3.621188164;0.001196787;0.000344318
CGFS_2012_59;1;0.000199461;0.99730727;0;0.002293807;0.000199461;2.078488672;CGFS;2012;59;10;2.80E+10;2H;20/26;0.02901;49.65333176;-0.144999996;32;V;3.031571865;0.001483182;0.000288255
CGFS_2012_6;1;0.4;0;0;0.6;0;1.815892576;CGFS;2012;6;10;31F2;8R;20/26;0.02553;51.19666672;2.393333435;22;V;1.260004401;0.001295797;0.000119806
CGFS_2012_60;1;0.055393597;0.013119523;0.017492718;0.85276968;0.061224482;0.906122329;CGFS;2012;60;10;28F0;2I;20/26;0.02822;49.64500046;0.086666666;27;V;16.28079033;0.000646597;0.001548046
CGFS_2012_61;1;0.219247125;0;0.035596156;0.745156719;0;1.419733106;CGFS;2012;61;10;28F0;2I;20/26;0.02926;49.6016655;0.083333336;25;V;16.28079033;0.001013103;0.001548046
CGFS_2012_62;1;0.038578067;0;0.02262169;0.938800243;0;0.858218715;CGFS;2012;62;10;27F0;1I;20/26;0.02919;49.38333511;-0.008333334;14;V;9.286351204;0.000612414;0.000882985
CGFS_2012_64;1;0.055832495;0.19740778;0.003988035;0.637088738;0.105682952;1.258675027;CGFS;2012;64;10;29F0;4J;20/26;0.02856;50.2266655;0.308333337;38;V;10.09701729;0.000898174;0.000960067
CGFS_2012_65;1;0.037444967;0.224669624;0.063876656;0.674008752;0;1.394117171;CGFS;2012;65;10;2.90E+10;4H;20/26;0.02726;50.24333191;-0.056666669;50;V;6.170919895;0.000994824;0.000586757
CGFS_2012_66;1;0.006406151;0;0;0.976937859;0.01665599;0.707091986;CGFS;2012;66;10;2.90E+10;5G;20/26;0.02929;50.30500031;-0.310000002;47;V;8.864640236;0.000504571;0.000842887
CGFS_2012_67;1;0;0.002387899;0.00185726;0.965242767;0.030512073;0.686482016;CGFS;2012;67;10;2.90E+10;5H;20/26;0.02816;50.33499908;-0.200000003;49;V;12.97527981;0.000489864;0.001233744
CGFS_2012_68;1;0.0469442;0.002657221;0.038086805;0.843224072;0.069087702;0.877738701;CGFS;2012;68;10;29F0;5I;20/26;0.02678;50.35666656;0.038333334;54;V;35.66025925;0.000626343;0.003390726
CGFS_2012_69;1;0.022471814;0;0.011235907;0.93820241;0.028089869;0.772999627;CGFS;2012;69;10;3.00E+10;6F;20/26;0.03631;50.54833221;-0.74666667;28;V;4.10975647;0.000551602;0.000390773
CGFS_2012_7;1;0.096985562;0;0.044560937;0.855832271;0.002621229;1.075790622;CGFS;2012;7;10;31F1;8P;20/26;0.02801;51.02000046;1.784999967;30;V;9.832956314;0.00076767;0.000934959
CGFS_2012_70;1;0.153465306;0.049504946;0.148514839;0.618811969;0.02970294;1.474670457;CGFS;2012;70;10;3.00E+10;6E;20/26;0.02831;50.52166748;-0.87166667;28;V;2.578048706;0.001052305;0.000245132
CGFS_2012_71;1;0.072093009;0.00697675;0;0.916279089;0.004651152;0.949694191;CGFS;2012;71;10;2.90E+10;5E;20/26;0.02777;50.48166656;-0.839999974;28;V;2.934729815;0.000677689;0.000279046
CGFS_2012_72;1;0.166666626;0;0.791666718;0.041666656;0;1.823717191;CGFS;2012;72;10;2.90E+09;5C;20/26;0.02947;50.38333511;-1.289999962;42;V;1.20119369;0.00130138;0.000114215
CGFS_2012_73;1;0.391472925;0;0.197674424;0.375968896;0.034883755;2.001372905;CGFS;2012;73;10;2.90E+09;5D;20/26;0.02905;50.41500092;-1.166666627;37;V;0.977835894;0.001428153;9.30E-05
CGFS_2012_74;1;0.012589967;0.043165468;0.11330934;0.81294964;0.017985586;0.986454004;CGFS;2012;74;10;2.90E+10;5F;20/26;0.02857;50.44333267;-0.598333359;66;V;6.402534485;0.000703921;0.00060878
CGFS_2012_75;1;0.407917399;0.032702239;0.045610991;0.513769371;0;1.968788663;CGFS;2012;75;10;2.90E+10;5F;20/26;0.02746;50.33166504;-0.660000026;50;V;2.62799859;0.001404902;0.000249881
CGFS_2012_76;1;0.486046528;0.088372084;0.355813932;0;0.069767455;2.447330189;CGFS;2012;76;10;2.90E+10;5E;20/26;0.02793;50.28499985;-0.861666679;65;V;2.075164318;0.001746382;0.000197315
CGFS_2012_77;1;0.843855695;0.134160088;0.020293127;0;0.00169109;2.865292493;CGFS;2012;77;10;2.90E+09;5D;20/26;0.0289;50.26333237;-1.139999986;57;V;0.0301644;0.002044635;2.87E-06
CGFS_2012_78;1;0.39200008;0.367999939;0.239999981;0;0;2.69323853;CGFS;2012;78;10;2.90E+10;4E;20/26;0.02994;50.20500183;-0.788333356;51;V;2.424538851;0.001921859;0.000230535
CGFS_2012_79;1;0.002383036;0.000262216;0.019009263;0.976526308;0.001819177;0.729309954;CGFS;2012;79;10;2.70E+10;1H;20/26;0.02668;49.31666565;-0.173333332;14;V;12.91104317;0.000520426;0.001227636
CGFS_2012_80;1;0.00298752;0.000789282;0.00152757;0.994695628;0;0.707843457;CGFS;2012;80;10;2.70E+10;1H;20/26;0.02761;49.45500183;-0.171666667;27;V;14.05034542;0.000505108;0.001335966
CGFS_2012_81;1;0.17331967;0.006028508;0.034161558;0.786490265;0;1.304814418;CGFS;2012;81;10;2.80E+10;2G;20/26;0.02839;49.51833344;-0.263333321;23;V;8.314322472;0.000931098;0.000790561
CGFS_2012_82;1;0.21310595;0.485584729;0.034987545;0.266321777;0;2.265056485;CGFS;2012;82;10;2.80E+10;2G;20/26;0.02727;49.55833435;-0.281666666;25;V;8.11359787;0.001616314;0.000771475
CGFS_2012_83;1;0.145189857;0.066668172;0.08552825;0.702613722;0;1.432199568;CGFS;2012;83;10;2.70E+10;1G;20/26;0.02823;49.47166824;-0.326666653;39;V;16.49797821;0.001021999;0.001568697
CGFS_2012_84;1;0.299493656;0;0.013613346;0.680669756;0.006223242;1.594134184;CGFS;2012;84;10;2.70E+10;1G;20/26;0.02925;49.45666504;-0.38166666;30;V;15.00193596;0.001137553;0.001426447
CGFS_2012_85;1;0;0.054172768;0.008296724;0.926793571;0.010736937;0.83065131;CGFS;2012;85;10;2.70E+10;1E;20/26;0.02773;49.44666672;-0.87166667;26;V;9.139204025;0.000592742;0.000868994
CGFS_2012_86;1;0.063757351;0.025688641;0.008356543;0.901268961;0.000928504;0.982487121;CGFS;2012;86;10;2.70E+10;1E;20/26;0.02931;49.42166519;-0.931666672;25;V;5.02564764;0.00070109;0.00047786
CGFS_2012_87;1;0.546471607;0.039586911;0.003442336;0.410499147;0;2.211190608;CGFS;2012;87;10;2.70E+09;1D;20/26;0.02935;49.42666626;-1.070000052;19;V;9.995437622;0.001577876;0.000950408
CGFS_2012_88;1;0.074859637;0.105427332;0;0.819713031;0;1.188135102;CGFS;2012;88;10;2.70E+09;1D;20/26;0.02862;49.4683342;-1.163333297;17;V;4.639764309;0.000847838;0.000441168
CGFS_2012_89;1;0;0;0.002027027;0.989864866;0.008108107;0.69211668;CGFS;2012;89;10;2.80E+09;2B;20/26;0.02804;49.68000031;-1.548333287;28;V;3.629729509;0.000493885;0.00034513
CGFS_2012_9;1;0.890571234;0.00275293;0.011011698;0.094287684;0.001376455;2.667770192;CGFS;2012;9;10;31F1;8N;20/26;0.0293;51.04499817;1.475000024;54;V;7.59586668;0.001903686;0.000722247
CGFS_2012_90;1;0;1;0;0;0;2.079441542;CGFS;2012;90;10;2.80E+09;3D;20/26;0.02788;49.82666779;-1.12833333;62;V;6.459017754;0.001483862;0.00061415
CGFS_2012_92;1;0;0;0;1;0;0.693147181;CGFS;2012;92;10;2.80E+09;2D;20/26;0.02839;49.51666641;-1.228333354;13;V;4.660985947;0.000494621;0.000443186
CGFS_2012_94;1;0;0;0;1;0;0.693147181;CGFS;2012;94;10;2.90E+10;4G;20/26;0.029;50.08666611;-0.453333348;48;V;16.60367393;0.000494621;0.001578747
CGFS_2012_95;1;0;0;0;1;0;0.693147181;CGFS;2012;95;10;2.90E+10;4F;20/26;0.02799;50.07500076;-0.613333344;54;V;10.7872324;0.000494621;0.001025695
CGFS_2012_96;1;0.043083904;0.081632636;0.009070278;0.866213182;0;1.04611139;CGFS;2012;96;10;2.80E+10;3E;20/26;0.02895;50;-0.773333311;62;V;6.779987812;0.000746491;0.00064467
CGFS_2013_1;1;0.049382719;0;0.002645496;0.947971785;0;0.864881145;CGFS;2013;1;10;30F1;7O;20/26;0.01946;50.79000092;1.558333278;17;V;0.887536764;0.000617168;8.44E-05
CGFS_2013_10;1;0.614814745;0;0.029629618;0.355555637;0;2.279490686;CGFS;2013;10;10;31F1;8O;20/26;0.0145;51.25666809;1.684999943;47;V;0.878125668;0.001626614;8.35E-05
CGFS_2013_11;1;0.53548388;0;0.025806428;0.264516137;0.174193555;2.001029924;CGFS;2013;11;10;30F1;6M;20/26;0.02574;50.65999985;1.004999995;40;V;9.408682823;0.001427909;0.000894617
CGFS_2013_12;1;0.113707149;0;0.007788156;0.806853595;0.0716511;1.037879856;CGFS;2013;12;10;30F0;6L;20/26;0.02657;50.53666687;0.889999986;32;V;48.1131134;0.000740617;0.004574796
CGFS_2013_13;1;0.167176347;0;0.011213032;0.746177383;0.075433238;1.198080124;CGFS;2013;13;10;30F0;6K;20/26;0.0244;50.5616684;0.728333354;40;V;72.34130096;0.000854934;0.006878513
CGFS_2013_14;1;0.092105237;0;0.026315712;0.664473813;0.217105237;0.913888844;CGFS;2013;14;10;30F0;6K;20/26;0.02474;50.51333237;0.720000029;48;V;65.58544922;0.000652139;0.006236139
CGFS_2013_15;1;0.038621502;0;0.008318476;0.908496735;0.044563288;0.814461439;CGFS;2013;15;10;30F0;6K;20/26;0.02876;50.51333237;0.598333359;44;V;66.51285553;0.000581189;0.00632432
CGFS_2013_16;1;0.036065569;0;0.081967171;0.704918061;0.177049199;0.832800459;CGFS;2013;16;10;30F0;6J;20/26;0.02729;50.54000092;0.353333324;47;V;9.548471451;0.000594275;0.000907909
CGFS_2013_17;1;0.265258202;0;0.016431932;0.718309866;0;1.515042803;CGFS;2013;17;10;30F0;7K;20/26;0.02554;50.79166794;0.533333361;14;V;0.395164698;0.001081115;3.76E-05
CGFS_2013_18;1;0.052785904;0;0.049853411;0.668621662;0.228739024;0.815058594;CGFS;2013;18;10;30F0;7L;20/26;0.02198;50.79666519;0.74666667;28;V;3.837431192;0.000581615;0.000364879
CGFS_2013_19;1;0.152173852;0;0.021739222;0.804347704;0.021739222;1.199813589;CGFS;2013;19;10;30F0;7L;20/26;0.0216;50.7816658;0.839999974;32;V;5.125095844;0.000856171;0.000487316
CGFS_2013_2;1;0.037878793;0.077651513;0.017992433;0.42613636;0.4403409;0.763702393;CGFS;2013;2;10;30F1;7O;20/26;0.02139;50.91333389;1.610000014;28;V;5.258523464;0.000544968;0.000500002
CGFS_2013_20;1;0.033259435;0;0.048780483;0.917960082;0;0.877391477;CGFS;2013;20;10;30F0;7L;20/26;0.02847;50.87666702;0.836666644;12;V;1.620421171;0.000626095;0.000154076
CGFS_2013_21;1;0;0;0.49375001;0.50624999;0;1.212202598;CGFS;2013;21;10;30F0;7L;20/26;0.02809;50.86666489;0.879999995;30;V;1.159849763;0.000865012;0.000110283
CGFS_2013_22;1;0.06617648;0;0.022058841;0.867647041;0.044117639;0.924632961;CGFS;2013;22;10;30F1;7M;20/26;0.02888;50.97000122;1.085000038;30;V;0.56430006;0.000659806;5.37E-05
CGFS_2013_23;1;0.047556152;0;0.031704102;0.892998647;0.027741099;0.886425873;CGFS;2013;23;10;29F1;5N;20/26;0.03064;50.47166824;1.438333392;26;V;4.534770489;0.000632542;0.000431185
CGFS_2013_24;1;0;0;0.101960773;0.898039227;0;0.835003596;CGFS;2013;24;10;29F1;5O;20/26;0.02415;50.44833374;1.526666641;10;V;4.486238003;0.000595848;0.00042657
