code;Campagne;Year;NOSTA;mois;strate;sous_strate;chalut;surfacebalayee;Lat;Lon;depth;valide;risk;HAB_TYPE;MSFD_BH17;hab_video
CGFS_2018_W0411;CGFS;2018;W0411;9;NA;NA;36/49;0.066625962;49.68065;-4.04945;80;V;10.90241051;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0412;CGFS;2018;W0412;9;NA;NA;36/49;0.061348983;49.45435;-4.24845;92;V;5.364912987;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0413;CGFS;2018;W0413;9;NA;NA;36/49;0.071621654;49.4324;-4.5829;94;V;3.605916262;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0414;CGFS;2018;W0414;9;NA;NA;36/49;0.065671355;49.25615;-4.766;97;V;3.649407148;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0415;CGFS;2018;W0415;9;NA;NA;36/49;0.06506796;48.89425;-4.73535;101;V;1.425954223;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0416;CGFS;2018;W0416;9;NA;NA;36/49;0.062701412;49.00085;-4.23825;96;V;1.289920092;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0417;CGFS;2018;W0417;9;NA;NA;36/49;0.075214573;49.0388;-3.95945;88;V;1.195801377;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0418;CGFS;2018;W0418;9;NA;NA;36/49;0.063301225;48.8044;-4.1325;83;V;0.379297912;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0421;CGFS;2018;W0421;9;NA;NA;36/49;0.063055493;49.7772;-3.7711;77;V;8.145576477;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0422;CGFS;2018;W0422;9;NA;NA;36/49;0.069607043;49.6616;-3.30675;73;V;3.111867905;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0423;CGFS;2018;W0423;9;NA;NA;36/49;0.070269243;49.8836;-3.2984;70;V;3.316100359;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0424;CGFS;2018;W0424;9;NA;NA;36/49;0.065091849;50.1055;-3.5979;66;V;3.911303043;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0425;CGFS;2018;W0425;9;NA;NA;36/49;0.044277536;50.24635;-3.26715;61;V;3.611697674;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0426;CGFS;2018;W0426;9;NA;NA;36/49;0.0607761;50.23665;-2.9435;59;V;3.930576563;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0427;CGFS;2018;W0427;9;NA;NA;36/49;0.061102026;49.9448;-2.4787;65;V;2.380393982;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0428;CGFS;2018;W0428;9;NA;NA;36/49;0.0713967;49.78485;-2.79815;72;V;6.11729002;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0429;CGFS;2018;W0429;9;NA;NA;36/49;0.067058483;49.50295;-2.9371;73;V;10.50308037;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0430;CGFS;2018;W0430;9;NA;NA;36/49;0.062333405;49.3514;-2.86855;69;V;6.51985693;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0431;CGFS;2018;W0431;9;NA;NA;36/49;0.055447675;49.57365;-2.20185;42;V;9.3504076;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0433;CGFS;2018;W0433;9;NA;NA;36/49;0.058495998;49.3418;-2.2566;49;V;0.092909075;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0434;CGFS;2018;W0434;9;NA;NA;36/49;0.057105757;49.139;-2.51355;54;V;3.09536314;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0435;CGFS;2018;W0435;9;NA;NA;36/49;0.06580057;48.97875;-2.5219;49;V;0.28133145;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0436;CGFS;2018;W0436;9;NA;NA;36/49;0.059622528;48.78385;-2.40505;40;V;0.303687781;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0437;CGFS;2018;W0437;9;NA;NA;36/49;0.054288983;48.7952;-2.63715;36;V;4.671548367;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0438;CGFS;2018;W0438;9;NA;NA;36/49;0.062608593;49.15075;-2.9381;66;V;0.068948463;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0439;CGFS;2018;W0439;9;NA;NA;36/49;0.061181813;49.2114;-3.17675;72;V;1.793803096;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0440;CGFS;2018;W0440;9;NA;NA;36/49;0.05746419;50.58705;-2.84195;33;V;2.562422276;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0441;CGFS;2018;W0441;9;NA;NA;36/49;0.051849429;50.32125;-2.5529;55;V;2.900430679;A5.45;Offshore circalittoral mixed sediment;
CGFS_2018_W0442;CGFS;2018;W0442;9;NA;NA;36/49;0.058534415;50.1033;-2.9049;64;V;17.61028099;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0443;CGFS;2018;W0443;9;NA;NA;36/49;0.0494853;50.30115;-2.1562;56;V;2.497479439;A5.45;Offshore circalittoral mixed sediment;
CGFS_2018_W0445;CGFS;2018;W0445;9;NA;NA;36/49;0.067184408;50.14915;-1.55395;71;V;0.650895894;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0446;CGFS;2018;W0446;9;NA;NA;36/49;0.034634063;50.40555;-1.64755;37;V;0.169987008;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0448;CGFS;2018;W0448;9;NA;NA;36/49;0.035556171;49.9734;-1.6109;77;V;0.050133336;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0449;CGFS;2018;W0449;9;NA;NA;36/49;0.071551998;49.79685;-1.60315;59;V;0.081722789;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0451;CGFS;2018;W0451;9;2.90E+09;4C;36/47;0.062524;50.03655;-1.2851;68;V;0.633071482;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0452;CGFS;2018;W0452;9;2.90E+09;4D;36/47;0.035169986;50.1003;-1.13965;54;V;2.917181253;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0453;CGFS;2018;W0453;9;8-7d;3D;36/47;0.049287507;49.82915;-1.13435;56;V;6.459017754;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0454;CGFS;2018;W0454;9;2.90E+09;5D;36/47;0.061850933;50.42375;-1.15215;34;V;0.977835894;A4.1;Circalittoral rock and biogenic reef;
CGFS_2018_W0455;CGFS;2018;W0455;9;3.00E+10;6E;36/47;0.049608367;50.5256;-0.9024;27;V;2.498110771;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0456;CGFS;2018;W0456;9;3.00E+10;6F;36/47;0.0476476;50.52315;-0.71825;26;V;4.10975647;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0457;CGFS;2018;W0457;9;2.90E+10;5F;36/47;0.0481452;50.43945;-0.6093;67;V;7.923513412;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0458;CGFS;2018;W0458;9;2.90E+10;5E;36/47;0.045716533;50.28525;-0.89175;68;V;2.075164318;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0459;CGFS;2018;W0459;9;2.90E+10;4E;36/47;0.054637766;50.02365;-0.93255;61;V;7.975018501;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0461;CGFS;2018;W0461;9;2.90E+10;4F;36/47;0.0381073;50.07995;-0.57845;53;V;12.33750534;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0462;CGFS;2018;W0462;9;2.80E+10;3F;36/47;0.065590934;49.962;-0.60525;52;V;11.01324081;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0463;CGFS;2018;W0463;9;2.90E+10;4G;36/47;0.047796;50.08525;-0.4654;48;V;16.60367393;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0464;CGFS;2018;W0464;9;3.00E+10;6G;36/47;0.052883325;50.5707;-0.45865;63;V;7.747179031;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0465;CGFS;2018;W0465;9;3.00E+10;7G;36/47;0.050478406;50.7641;-0.25105;14;V;0.414035499;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0466;CGFS;2018;W0466;9;3.00E+10;7H;36/47;0.040593145;50.75945;-0.08975;18;V;1.303832293;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0467;CGFS;2018;W0467;9;3.00E+10;6H;36/47;0.062356915;50.55335;-0.14895;65;V;16.44027901;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0468;CGFS;2018;W0468;9;2.90E+10;5H;36/47;0.05142085;50.3404;-0.1854;52;V;12.50952053;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0469;CGFS;2018;W0469;10;29F0;4I;36/47;0.04200705;50.0149;0.1434;38;V;13.41556931;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0470;CGFS;2018;W0470;10;28F0;3I;36/47;0.04981782;49.84175;0.17015;29;V;3.957115412;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0471;CGFS;2018;W0471;10;2.80E+10;3H;36/47;0.051956364;49.90795;-0.08425;41;V;8.639651299;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0472;CGFS;2018;W0472;10;2.80E+10;3G;36/47;0.046919143;49.83765;-0.27135;43;V;12.23626614;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0473;CGFS;2018;W0473;10;2.80E+10;3G;36/47;0.04234156;49.7847;-0.48145;43;V;9.880879402;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0474;CGFS;2018;W0474;10;2.80E+10;2E;36/47;0.042141464;49.5869;-0.9092;32;V;1.547845602;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0475;CGFS;2018;W0475;10;2.70E+10;1E;36/47;0.030818002;49.4515;-0.914;22;V;17.52534103;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0476;CGFS;2018;W0476;10;2.70E+10;1E;36/47;0.049056369;49.42325;-0.96155;21;V;14.09856224;A5.23 or A5.24;Infralittoral sand;
CGFS_2018_W0477;CGFS;2018;W0477;10;8-7d;1D;36/47;0.041565186;49.4366;-1.09165;20;V;9.995437622;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0478;CGFS;2018;W0478;10;2.80E+09;2D;36/47;0.049171012;49.53355;-1.2345;17;V;4.660985947;A5.23 or A5.24;Infralittoral sand;
CGFS_2018_W0479;CGFS;2018;W0479;10;2.80E+09;2D;36/47;0.04815765;49.57815;-1.065;33;V;5.198567867;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0480;CGFS;2018;W0480;10;2.80E+10;2F;36/47;0.029946;49.65915;-0.68675;41;V;3.719481707;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0481;CGFS;2018;W0481;10;2.80E+10;2G;36/47;0.042064455;49.5571;-0.32605;26;V;9.66192627;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0482;CGFS;2018;W0482;10;2.70E+10;1E;36/47;0.03994667;49.4578;-0.42245;28;V;14.12183857;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0483;CGFS;2018;W0483;10;2.70E+10;1F;36/47;0.03821934;49.4165;-0.56885;25;V;11.4674654;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0484;CGFS;2018;W0484;10;2.70E+10;1F;36/47;0.039916673;49.4577;-0.6402;27;V;7.459517479;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0486;CGFS;2018;W0486;10;2.70E+10;1H;36/47;0.048874;49.44395;-0.19815;32;V;26.13971138;A5.27;Offshore circalittoral sand;
CGFS_2018_W0487;CGFS;2018;W0487;10;2.70E+10;1H;36/47;0.044048225;49.36035;-0.1311;15;V;18.58639145;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0488;CGFS;2018;W0488;10;2.70E+10;1G;36/47;0.048953399;49.47015;-0.2906;34;V;17.06134605;A5.27;Offshore circalittoral sand;
CGFS_2018_W0489;CGFS;2018;W0489;10;2.80E+10;2H;36/47;0.044693208;49.652;-0.18365;33;V;2.610235214;A5.37;Offshore circalittoral mud;
CGFS_2018_W0490;CGFS;2018;W0490;10;27F0;1I;36/47;0.046774026;49.62885;0.0665;28;V;16.28079033;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0491;CGFS;2018;W0491;10;28F0;3J;36/47;0.048733125;49.8747;0.4102;31;V;2.720679283;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0492;CGFS;2018;W0492;10;28F0;3K;36/47;0.056892086;49.90135;0.55695;29;V;6.029965401;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0493;CGFS;2018;W0493;10;29F0;4J;36/47;0.047329;50.09625;0.3487;37;V;7.691596031;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0494;CGFS;2018;W0494;10;29F0;4K;36/47;0.0449704;50.1083;0.5649;34;V;29.17081833;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0495;CGFS;2018;W0495;10;29F0;4L;36/47;0.033614211;50.14985;0.93295;29;V;29.57758713;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0496;CGFS;2018;W0496;10;28F0;3L;36/47;0.05026305;49.98225;0.819;28;V;1.598401904;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0497;CGFS;2018;W0497;10;30F0;6K;36/47;0.04650675;50.5622;0.71175;44;V;72.34130096;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0498;CGFS;2018;W0498;10;30F0;6J;36/47;0.05740439;50.5405;0.3551;50;V;9.548471451;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0499;CGFS;2018;W0499;10;30F0;6I;36/47;0.062544462;50.5389;0.02915;65;V;15.66304493;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0500;CGFS;2018;W0500;10;29F0;5I;36/47;0.0438428;50.35775;0.0307;52;V;35.66025925;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0501;CGFS;2018;W0501;10;2.90E+10;4H;36/47;0.053858233;50.24295;-0.07775;49;V;6.170919895;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0502;CGFS;2018;W0502;10;30F0;7K;36/47;0.039678109;50.79925;0.56115;15;V;0.452556044;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0503;CGFS;2018;W0503;10;30F0;7L;36/47;0.044356602;50.87175;0.82105;18;V;1.620421171;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0504;CGFS;2018;W0504;10;30F0;7L;36/47;0.054746984;50.7893;0.85895;40;V;5.008707047;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0505;CGFS;2018;W0505;10;30F1;7M;36/47;0.054826607;51.00275;1.10355;26;V;0.463698447;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0506;CGFS;2018;W0506;10;30F1;6M;36/47;0.047035288;50.66325;1.015;42;V;9.408682823;A5.27;Offshore circalittoral sand;
CGFS_2018_W0507;CGFS;2018;W0507;10;29F1;5N;36/47;0.048171239;50.4299;1.35925;25;V;3.401360989;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0508;CGFS;2018;W0508;10;29F1;5N;36/47;0.059224667;50.473;1.4405;29;V;4.534770489;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0509;CGFS;2018;W0509;10;29F1;5O;36/47;0.022446553;50.4825;1.5376;18;V;7.274614334;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0510;CGFS;2018;W0510;10;30F1;6O;36/47;0.041181535;50.58495;1.5178;27;V;8.523042679;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0511;CGFS;2018;W0511;10;30F1;6O;36/47;0.058739073;50.67905;1.5345;24;V;4.710674286;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0512;CGFS;2018;W0512;10;30F1;6N;36/47;0.041032133;50.5905;1.444;26;V;13.27143669;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0513;CGFS;2018;W0513;10;29F1;4M;36/47;0.042839469;50.2039;1.18095;21;V;10.94255161;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0514;CGFS;2018;W0514;10;29F1;5M;36/47;0.056068546;50.31515;1.2086;32;V;19.07958221;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0515;CGFS;2018;W0515;10;29F1;4N;36/47;0.039848378;50.20585;1.4161;19;V;3.747479439;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0516;CGFS;2018;W0516;10;29F1;4N;36/47;0.046041033;50.1013;1.38855;16;V;5.045154572;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0517;CGFS;2018;W0517;10;29F1;NA;36/47;0.042480768;49.99635;1.19405;18;V;5.362533569;A5.25 or A5.26;Circalittoral sand;
CGFS_2018_W0518;CGFS;2018;W0518;10;29F1;4M;36/47;0.03764475;50.01145;1.0503;23;V;3.096477032;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0519;CGFS;2018;W0519;10;29F0;5J;36/47;0.0544431;50.3019;0.42355;41;V;32.43107986;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0520;CGFS;2018;W0520;10;29F0;5K;36/47;0.034403864;50.3554;0.631;38;V;36.69879913;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0521;CGFS;2018;W0521;10;29F0;5L;36/47;0.036712283;50.38215;0.7781;43;V;65.7592926;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0522;CGFS;2018;W0522;10;30F0;6L;36/47;0.059933291;50.53965;0.8999;40;V;48.1131134;A5.15;Offshore circalittoral coarse sediment;
CGFS_2018_W0523;CGFS;2018;W0523;10;30F1;7O;36/47;0.030174375;50.92415;1.63115;22;V;5.258523464;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0524;CGFS;2018;W0524;10;30F1;7O;36/47;0.04388888;50.7773;1.5615;16;V;0.887536764;A5.14;Circalittoral coarse sediment;
CGFS_2018_W0525;CGFS;2018;W0525;10;30F1;7N;36/47;0.03599968;50.85425;1.34065;32;V;11.65074253;A5.14;Circalittoral coarse sediment;
IBTS _2013_R9155;IBTS ;2013;R9155;2;38F1;;36/47;0.066545278;54.792521;1.28228;37.2;V;0.428970069;A5.25 or A5.26;Circalittoral sand;
IBTS_2006_K0005;IBTS;2006;K0005;1;31F2;;36/47;0.059154358;51.1095;2.08112;26.7;V;11.88617325;A5.15;Offshore circalittoral coarse sediment;
IBTS_2006_K0006;IBTS;2006;K0006;1;31F1;;36/47;0.075483016;51.28522;1.730935;40;V;10.61431217;A5.27;Offshore circalittoral sand;
IBTS_2006_K0007;IBTS;2006;K0007;1;32F1;;36/47;0.069246627;51.542115;1.75493;36.4;V;9.508690834;A5.15;Offshore circalittoral coarse sediment;
IBTS_2006_K0016;IBTS;2006;K0016;1;32F2;;36/47;0.042032143;51.664745;2.14791;42.9;V;5.610528469;A5.15;Offshore circalittoral coarse sediment;
IBTS_2006_K0017;IBTS;2006;K0017;1;33F1;;36/47;0.06391179;52.09707;1.937805;26.7;V;0.797752321;A5.15;Offshore circalittoral coarse sediment;
IBTS_2006_K0018;IBTS;2006;K0018;1;33F2;;36/47;0.076393974;52.346315;2.06304;31.5;V;2.419919491;A5.15;Offshore circalittoral coarse sediment;
IBTS_2006_K0028;IBTS;2006;K0028;1;34F2;;36/47;0.075738217;52.67026;2.32621;45;V;11.9773159;A5.37;Offshore circalittoral mud;
IBTS_2006_K0029;IBTS;2006;K0029;1;35F2;;36/47;0.064294969;53.17904;2.221975;35;V;0.701376438;A5.27;Offshore circalittoral sand;
IBTS_2006_K0030;IBTS;2006;K0030;1;35F1;;36/47;0.058879127;53.205345;1.826135;29;V;0.219134241;A5.27;Offshore circalittoral sand;
IBTS_2006_K0037;IBTS;2006;K0037;2;36F1;;36/47;0.064341687;53.955335;1.27085;35.9;V;1.21458602;A5.27;Offshore circalittoral sand;
IBTS_2006_K0038;IBTS;2006;K0038;2;36F0;;36/47;0.06620102;53.834525;0.90363;34.9;V;0.001086628;A5.15;Offshore circalittoral coarse sediment;
IBTS_2006_K0046;IBTS;2006;K0046;2;37F0;;36/47;0.067118733;54.432675;0.30863;61.9;V;0.657723844;A5.27;Offshore circalittoral sand;
IBTS_2006_K0048;IBTS;2006;K0048;2;38F0;;36/47;0.068529478;54.800035;0.381725;73.2;V;0;A5.27;Offshore circalittoral sand;
IBTS_2006_K0049;IBTS;2006;K0049;2;3.80E+10;;36/47;0.065034772;54.912855;-0.22714;78.6;V;1.859604955;A5.27;Offshore circalittoral sand;
IBTS_2006_K0057;IBTS;2006;K0057;2;3.90E+10;;36/47;0.066768033;55.37753;-0.36912;62.2;V;0.25723967;A5.27;Offshore circalittoral sand;
IBTS_2006_K0058;IBTS;2006;K0058;2;3.90E+09;;36/47;0.068907247;55.439215;-1.03547;90.2;V;5.949346542;A5.27;Offshore circalittoral sand;
IBTS_2006_K0059;IBTS;2006;K0059;2;4.00E+10;;36/47;0.068921653;55.57338;-0.814685;90.3;V;0.125255942;A5.27;Offshore circalittoral sand;
IBTS_2006_K0065;IBTS;2006;K0065;2;4.00E+09;;36/47;0.061097814;55.870535;-1.30381;83.1;V;0.009842438;A5.15;Offshore circalittoral coarse sediment;
IBTS_2006_K0066;IBTS;2006;K0066;2;4.10E+09;;36/47;0.065185551;56.21861;-1.49652;55.1;V;0;A5.27;Offshore circalittoral sand;
IBTS_2006_K0067;IBTS;2006;K0067;2;4.10E+08;;36/47;0.07140272;56.13597;-2.28943;55.6;V;10.33604717;A5.37;Offshore circalittoral mud;
IBTS_2006_K0069;IBTS;2006;K0069;2;4.10E+10;;36/47;0.065283712;56.2657;-0.470415;68.3;V;0.058911905;A5.27;Offshore circalittoral sand;
IBTS_2006_K0070;IBTS;2006;K0070;2;41F0;;36/47;0.065080423;56.226705;0.514715;80.5;V;3.281789064;A5.27;Offshore circalittoral sand;
IBTS_2006_K0071;IBTS;2006;K0071;2;40F0;;36/47;0.067990007;55.82556;0.498875;76.3;V;0;A5.27;Offshore circalittoral sand;
IBTS_2006_K0074;IBTS;2006;K0074;6;39F0;;36/47;0.064680713;55.115075;0.728125;74;V;0.220501736;A5.27;Offshore circalittoral sand;
IBTS_2006_K0075;IBTS;2006;K0075;6;39F1;;36/47;0.066084038;55.17315;1.19167;64;V;0.175044507;A5.27;Offshore circalittoral sand;
IBTS_2006_K0076;IBTS;2006;K0076;6;40F1;;36/47;0.06754948;55.573505;1.710185;68;V;2.612023592;A5.27;Offshore circalittoral sand;
IBTS_2006_K0077;IBTS;2006;K0077;6;40F2;;36/47;0.06524793;55.68433;2.24933;78;V;0.093447469;A5.27;Offshore circalittoral sand;
IBTS_2006_K0084;IBTS;2006;K0084;7;37F1;;36/47;0.06528722;54.42083;1.529985;52;V;0.872332931;A5.27;Offshore circalittoral sand;
IBTS_2006_K0085;IBTS;2006;K0085;7;38F1;;36/47;0.06410314;54.58852;1.951005;17;V;2.387033224;A5.23 or A5.24;Infralittoral sand;
IBTS_2006_K0086;IBTS;2006;K0086;7;38F2;;36/47;0.070167172;54.576365;2.552355;17;V;2.424387693;A5.23 or A5.24;Infralittoral sand;
IBTS_2006_K0087;IBTS;2006;K0087;7;37F2;;36/47;0.067451449;54.300585;2.211185;28;V;3.481621504;A5.25 or A5.26;Circalittoral sand;
IBTS_2006_K0091;IBTS;2006;K0091;2;36F3;;36/47;0.064866561;53.89788;3.92012;35.4;V;1.865371466;A5.27;Offshore circalittoral sand;
IBTS_2006_K0092;IBTS;2006;K0092;2;37F3;;36/47;0.063385652;54.080815;3.82623;42.6;V;0.964374721;A5.37;Offshore circalittoral mud;
IBTS_2006_K0093;IBTS;2006;K0093;2;37F4;;36/47;0.066983994;54.08672;4.16746;44.3;V;1.214469194;A5.37;Offshore circalittoral mud;
IBTS_2006_K0094;IBTS;2006;K0094;2;36F4;;36/47;0.067612588;53.86923;4.701955;37.2;V;12.6172533;A5.37;Offshore circalittoral mud;
IBTS_2006_K0095;IBTS;2006;K0095;2;36F2;;36/47;0.061916005;53.74318;2.77117;29.6;V;2.102854967;A5.15;Offshore circalittoral coarse sediment;
IBTS_2006_K0096;IBTS;2006;K0096;2;35F3;;36/47;0.067042332;53.3748;3.193895;23;V;1.399222732;A5.25 or A5.26;Circalittoral sand;
IBTS_2006_K0097;IBTS;2006;K0097;2;34F3;;36/47;0.039564045;52.80579;3.92263;22.5;V;2.953672409;A5.27;Offshore circalittoral sand;
IBTS_2006_K0102;IBTS;2006;K0102;2;36F5;;36/47;0.073163792;53.74231;5.25731;25.6;V;3.462235689;A5.25 or A5.26;Circalittoral sand;
IBTS_2006_K0103;IBTS;2006;K0103;2;37F5;;36/47;0.068840406;54.167235;5.51344;33.7;V;2.327934742;A5.27;Offshore circalittoral sand;
IBTS_2006_K0104;IBTS;2006;K0104;2;37F6;;36/47;0.065794842;54.23808;6.093385;32.5;V;2.446216822;A5.37;Offshore circalittoral mud;
IBTS_2006_K0105;IBTS;2006;K0105;2;36F6;;36/47;0.06849702;53.863075;6.1362;23.5;V;4.192472458;A5.25 or A5.26;Circalittoral sand;
IBTS_2006_K0108;IBTS;2006;K0108;2;36F7;;36/47;0.071034498;53.93741;7.45469;22.3;V;2.81814456;A5.25 or A5.26;Circalittoral sand;
IBTS_2006_K0109;IBTS;2006;K0109;2;37F7;;36/47;0.066381322;54.028865;7.794295;33.2;V;0.765078306;A5.27;Offshore circalittoral sand;
IBTS_2006_K0110;IBTS;2006;K0110;2;37F8;;36/47;0.065788321;54.30246;8.07722;11.2;V;1.55676949;A5.25 or A5.26;Circalittoral sand;
IBTS_2006_K0117;IBTS;2006;K0117;2;39F6;;36/47;0.063173351;55.179585;6.354325;41.5;V;11.16792393;Na;Na;
IBTS_2006_K0118;IBTS;2006;K0118;2;38F6;;36/47;0.06676164;54.901395;6.77656;31.4;V;0.645467699;A5.14;Circalittoral coarse sediment;
IBTS_2006_K0119;IBTS;2006;K0119;2;39F7;;36/47;0.067657607;55.071135;7.38203;17.5;V;0.553466618;A5.25 or A5.26;Circalittoral sand;
IBTS_2006_K0120;IBTS;2006;K0120;2;38F7;;36/47;0.06552704;54.766535;7.51505;15.9;V;0.661337256;A5.25 or A5.26;Circalittoral sand;
IBTS_2006_K0124;IBTS;2006;K0124;2;38F4;;36/47;0.065746576;54.69833;4.609805;42.1;V;1.689264417;A5.37;Offshore circalittoral mud;
IBTS_2006_K0125;IBTS;2006;K0125;2;38F5;;36/47;0.06966247;54.711;5.184485;38.9;V;0.615344644;A5.27;Offshore circalittoral sand;
IBTS_2006_K0126;IBTS;2006;K0126;2;39F5;;36/47;0.067497923;55.11116;5.18116;34.8;V;0.650434554;A5.37;Offshore circalittoral mud;
IBTS_2006_K0127;IBTS;2006;K0127;2;39F4;;36/47;0.066271036;55.0469;4.85687;35.5;V;1.026058078;A5.27;Offshore circalittoral sand;
IBTS_2006_K0135;IBTS;2006;K0135;2;40F6;;36/47;0.069137976;55.79805;6.436535;37.5;V;1.797668219;A5.27;Offshore circalittoral sand;
IBTS_2006_K0136;IBTS;2006;K0136;2;41F6;;36/47;0.065295851;56.109745;6.83413;33.4;V;0.36361447;A5.27;Offshore circalittoral sand;
IBTS_2006_K0137;IBTS;2006;K0137;2;41F7;;36/47;0.068643916;56.140105;7.35117;21.8;V;1.078163028;A5.25 or A5.26;Circalittoral sand;
IBTS_2006_K0138;IBTS;2006;K0138;2;40F7;;36/47;0.066414223;55.869745;7.220845;21.1;V;1.500633478;A5.25 or A5.26;Circalittoral sand;
