Phyllum;Class;Order;Family;Genus;Taxon;Mobility;Fragility;Position;Size;Feeding.mode;Protection.status.VME.;Protection.status..OSPAR.;SOURCE;Nom_Scientifique;id;name;AphiaID;url;scientificname;authority;status;unacceptreason;taxonRankID;rank;valid_AphiaID;valid_name;valid_authority;parentNameUsageID;kingdom;phylum;class;order;family;genus;citation;lsid;isMarine;isBrackish;isFreshwater;isTerrestrial;isExtinct;match_type;modified;Kingdom;Phylum;Class;Subclass;Order;Superfamily;Family;Genus;Species;Subphylum;Superclass;Superorder;Suborder;Infraorder;Parvorder;Infraclass;Subterclass;Subgenus;Subfamily;Tribe;Section;Subsection;Subspecies
Bryozoa;Gymnolaemata;Cheilostomatida;Cellariidae;Cellaria;Cellaria;3;3;3;2;3;1;1;https://doi.org/10.17882/59517;Cellaria;216;Cellaria;110869;http://www.marinespecies.org/aphia.php?p=taxdetails&id=110869;Cellaria;Ellis & Solander, 1786;accepted;NA;180;Genus;110869;Cellaria;Ellis & Solander, 1786;110735;Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Cellariidae;Cellaria;"Bock, P.; Gordon, D. (2021). World List of Bryozoa. Cellaria Ellis & Solander, 1786. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=110869 on 2021-04-01";urn:lsid:marinespecies.org:taxname:110869;1;NA;NA;NA;NA;exact;2014-04-09T11:23:45.653Z;Animalia;Bryozoa;Gymnolaemata;NA;Cheilostomatida;Cellarioidea;Cellariidae;Cellaria;NA;NA;NA;NA;Flustrina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bryozoa;Gymnolaemata;Cheilostomatida;Cellariidae;Cellaria;Cellaria fistulosa;3;3;3;0;3;1;1;https://doi.org/10.17882/59517;Cellaria fistulosa;217;Cellaria fistulosa;111257;http://www.marinespecies.org/aphia.php?p=taxdetails&id=111257;Cellaria fistulosa;(Linnaeus, 1758);accepted;NA;220;Species;111257;Cellaria fistulosa;(Linnaeus, 1758);110869;Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Cellariidae;Cellaria;"Bock, P.; Gordon, D. (2021). World List of Bryozoa. Cellaria fistulosa (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=111257 on 2021-04-01";urn:lsid:marinespecies.org:taxname:111257;1;0;0;0;NA;exact;2005-02-01T08:42:39.233Z;Animalia;Bryozoa;Gymnolaemata;NA;Cheilostomatida;Cellarioidea;Cellariidae;Cellaria;Cellaria fistulosa;NA;NA;NA;Flustrina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bryozoa;Gymnolaemata;Cheilostomatida;Celleporidae;Cellepora;Cellepora;3;2;2;0;3;1;1;https://doi.org/10.17882/59517;Cellepora;218;Cellepora;110873;http://www.marinespecies.org/aphia.php?p=taxdetails&id=110873;Cellepora;Linnaeus, 1767;accepted;NA;180;Genus;110873;Cellepora;Linnaeus, 1767;110736;Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Celleporidae;Cellepora;WoRMS (2021). Cellepora Linnaeus, 1767. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=110873 on 2021-04-01;urn:lsid:marinespecies.org:taxname:110873;1;NA;NA;NA;0;exact;2019-09-17T06:07:24.640Z;Animalia;Bryozoa;Gymnolaemata;NA;Cheilostomatida;Celleporoidea;Celleporidae;Cellepora;NA;NA;NA;NA;Flustrina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bryozoa;Gymnolaemata;Cheilostomatida;Celleporidae;Cellepora;Cellepora pumicosa;3;2;2;0;3;1;1;https://doi.org/10.17882/59517;Cellepora pumicosa;219;Cellepora pumicosa;111268;http://www.marinespecies.org/aphia.php?p=taxdetails&id=111268;Cellepora pumicosa;(Pallas, 1766);accepted;NA;220;Species;111268;Cellepora pumicosa;(Pallas, 1766);110873;Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Celleporidae;Cellepora;"Bock, P.; Gordon, D. (2021). World List of Bryozoa. Cellepora pumicosa (Pallas, 1766). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=111268 on 2021-04-01";urn:lsid:marinespecies.org:taxname:111268;1;0;0;0;NA;exact;2004-12-21T15:54:05Z;Animalia;Bryozoa;Gymnolaemata;NA;Cheilostomatida;Celleporoidea;Celleporidae;Cellepora;Cellepora pumicosa;NA;NA;NA;Flustrina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Echinodermata;Echinoidea;Diadematoida;Diadematidae;Centrostephanus;Centrostephanus longispinus;1;3;2;3;1;1;1;https://doi.org/10.17882/59517;Centrostephanus longispinus;220;Centrostephanus longispinus;124331;http://www.marinespecies.org/aphia.php?p=taxdetails&id=124331;Centrostephanus longispinus;(Philippi, 1845);accepted;NA;220;Species;124331;Centrostephanus longispinus;(Philippi, 1845);123394;Animalia;Echinodermata;Echinoidea;Diadematoida;Diadematidae;Centrostephanus;"Kroh, A.; Mooi, R. (2021). World Echinoidea Database. Centrostephanus longispinus (Philippi, 1845). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=124331 on 2021-04-01";urn:lsid:marinespecies.org:taxname:124331;1;0;0;0;0;exact;2013-08-26T18:24:18.240Z;Animalia;Echinodermata;Echinoidea;Euechinoidea;Diadematoida;NA;Diadematidae;Centrostephanus;Centrostephanus longispinus;Echinozoa;NA;NA;NA;NA;NA;Acroechinoidea;NA;NA;NA;NA;NA;NA;NA
Mollusca;Bivalvia;Veneroida;Cardiidae;Cerastoderma;Cerastoderma edule;2;0;1;0;3;1;1;https://doi.org/10.17882/59517;Cerastoderma edule;221;Cerastoderma edule;138998;http://www.marinespecies.org/aphia.php?p=taxdetails&id=138998;Cerastoderma edule;(Linnaeus, 1758);accepted;NA;220;Species;138998;Cerastoderma edule;(Linnaeus, 1758);137735;Animalia;Mollusca;Bivalvia;Cardiida;Cardiidae;Cerastoderma;MolluscaBase eds. (2021). MolluscaBase. Cerastoderma edule (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138998 on 2021-04-01;urn:lsid:marinespecies.org:taxname:138998;1;0;0;0;0;exact;2014-10-29T18:53:09.460Z;Animalia;Mollusca;Bivalvia;Autobranchia;Cardiida;Cardioidea;Cardiidae;Cerastoderma;Cerastoderma edule;NA;NA;Imparidentia;NA;NA;NA;Heteroconchia;Euheterodonta;NA;Lymnocardiinae;Cerastodermatini;NA;NA;NA
Nemertea;Anopla;;Lineidae;Cerebratulus;Cerebratulus fuscus;2;0;0;2;1;1;1;https://doi.org/10.17882/59517;Cerebratulus fuscus;222;Cerebratulus fuscus;122471;http://www.marinespecies.org/aphia.php?p=taxdetails&id=122471;Cerebratulus fuscus;(McIntosh, 1874);accepted;NA;220;Species;122471;Cerebratulus fuscus;(McIntosh, 1874);122348;Animalia;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Cerebratulus;"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus fuscus (McIntosh, 1874). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122471 on 2021-04-01";urn:lsid:marinespecies.org:taxname:122471;1;NA;NA;NA;NA;exact;2005-03-04T09:11:57.730Z;Animalia;Nemertea;Pilidiophora;NA;Heteronemertea;NA;Lineidae;Cerebratulus;Cerebratulus fuscus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nemertea;Anopla;;Lineidae;Cerebratulus;Cerebratulus marginatus;2;0;0;2;1;1;1;https://doi.org/10.17882/59517;Cerebratulus marginatus;223;Cerebratulus marginatus;122478;http://www.marinespecies.org/aphia.php?p=taxdetails&id=122478;Cerebratulus marginatus;Renier, 1804;accepted;NA;220;Species;122478;Cerebratulus marginatus;Renier, 1804;122348;Animalia;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Cerebratulus;"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus marginatus Renier, 1804. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122478 on 2021-04-01";urn:lsid:marinespecies.org:taxname:122478;1;NA;NA;NA;NA;exact;2005-03-04T13:00:54.747Z;Animalia;Nemertea;Pilidiophora;NA;Heteronemertea;NA;Lineidae;Cerebratulus;Cerebratulus marginatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Cereus;Cereus;3;2;1;3;3;1;1;https://doi.org/10.17882/59517;Cereus;224;Cereus;100774;http://www.marinespecies.org/aphia.php?p=taxdetails&id=100774;Cereus;Ilmoni, 1830;accepted;NA;180;Genus;100774;Cereus;Ilmoni, 1830;100681;Animalia;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Cereus;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Cereus Ilmoni, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100774 on 2021-04-01";urn:lsid:marinespecies.org:taxname:100774;1;NA;NA;NA;NA;exact;2015-10-06T13:36:17.557Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Metridioidea;Sagartiidae;Cereus;NA;NA;NA;NA;Enthemonae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Cereus;Cereus pedunculatus;3;2;1;3;3;1;1;https://doi.org/10.17882/59517;Cereus pedunculatus;225;Cereus pedunculatus;100987;http://www.marinespecies.org/aphia.php?p=taxdetails&id=100987;Cereus pedunculatus;(Pennant, 1777);accepted;NA;220;Species;100987;Cereus pedunculatus;(Pennant, 1777);100774;Animalia;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Cereus;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Cereus pedunculatus (Pennant, 1777). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100987 on 2021-04-01";urn:lsid:marinespecies.org:taxname:100987;1;NA;NA;NA;NA;exact;2015-10-13T10:34:41.473Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Metridioidea;Sagartiidae;Cereus;Cereus pedunculatus;NA;NA;NA;Enthemonae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Spirularia;Cerianthidae;;Cerianthidae;2;2;3;3;3;1;1;https://doi.org/10.17882/59517;Cerianthidae;226;Cerianthidae;100684;http://www.marinespecies.org/aphia.php?p=taxdetails&id=100684;Cerianthidae;Milne Edwards & Haime, 1851;accepted;NA;140;Family;100684;Cerianthidae;Milne Edwards & Haime, 1851;151646;Animalia;Cnidaria;Anthozoa;Spirularia;Cerianthidae;NA;Molodtsova, T. (2021). World List of Ceriantharia. Cerianthidae Milne Edwards & Haime, 1851. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100684 on 2021-04-01;urn:lsid:marinespecies.org:taxname:100684;1;1;0;0;NA;exact;2018-01-22T17:48:34.063Z;Animalia;Cnidaria;Anthozoa;Ceriantharia;Spirularia;NA;Cerianthidae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Spirularia;Cerianthidae;Cerianthus;Cerianthus lloydii;2;2;1;3;3;1;1;https://doi.org/10.17882/59517;Cerianthus lloydii;227;Cerianthus lloydii;283798;http://www.marinespecies.org/aphia.php?p=taxdetails&id=283798;Cerianthus lloydii;Gosse, 1859;accepted;NA;220;Species;283798;Cerianthus lloydii;Gosse, 1859;100782;Animalia;Cnidaria;Anthozoa;Spirularia;Cerianthidae;Cerianthus;Molodtsova, T. (2021). World List of Ceriantharia. Cerianthus lloydii Gosse, 1859. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=283798 on 2021-04-01;urn:lsid:marinespecies.org:taxname:283798;1;1;0;0;0;exact;2018-01-21T13:38:37.477Z;Animalia;Cnidaria;Anthozoa;Ceriantharia;Spirularia;NA;Cerianthidae;Cerianthus;Cerianthus lloydii;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Arthropoda;Malacostraca;Decapoda;Paguridae;Cestopagurus;Cestopagurus timidus;1;0;2;0;1;1;1;https://doi.org/10.17882/59517;Cestopagurus timidus;228;Cestopagurus timidus;107226;http://www.marinespecies.org/aphia.php?p=taxdetails&id=107226;Cestopagurus timidus;(P. Roux, 1830 [in P. Roux, 1828-1830]);accepted;NA;220;Species;107226;Cestopagurus timidus;(P. Roux, 1830 [in P. Roux, 1828-1830]);106851;Animalia;Arthropoda;Malacostraca;Decapoda;Paguridae;Cestopagurus;"Lemaitre, R.; McLaughlin, P. (2021). World Paguroidea & Lomisoidea Database. Cestopagurus timidus (P. Roux, 1830 [in P. Roux, 1828-1830]). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=107226 on 2021-04-01";urn:lsid:marinespecies.org:taxname:107226;1;NA;NA;NA;NA;exact;2019-08-09T12:09:08.157Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Paguroidea;Paguridae;Cestopagurus;Cestopagurus timidus;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Anomura;NA;NA;NA;NA;NA;NA;NA;NA;NA
Echinodermata;Asteroidea;Valvatida;Chaetasteridae;Chaetaster;Chaetaster longipes;1;1;2;3;1;1;1;https://doi.org/10.17882/59517;Chaetaster longipes;229;Chaetaster longipes;124004;http://www.marinespecies.org/aphia.php?p=taxdetails&id=124004;Chaetaster longipes;(Bruzelius, 1805);accepted;NA;220;Species;124004;Chaetaster longipes;(Bruzelius, 1805);123287;Animalia;Echinodermata;Asteroidea;Valvatida;Chaetasteridae;Chaetaster;Mah, C.L. (2021). World Asteroidea Database. Chaetaster longipes (Bruzelius, 1805). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=124004 on 2021-04-01;urn:lsid:marinespecies.org:taxname:124004;1;0;0;0;NA;exact;2018-01-30T01:51:35.077Z;Animalia;Echinodermata;Asteroidea;NA;Valvatida;NA;Chaetasteridae;Chaetaster;Chaetaster longipes;Asterozoa;NA;Valvatacea;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Annelida;Polychaeta;Spionida;Chaetopteridae;;Chaetopteridae;2;0;0;3;1;1;1;https://doi.org/10.17882/59517;Chaetopteridae;230;Chaetopteridae;918;http://www.marinespecies.org/aphia.php?p=taxdetails&id=918;Chaetopteridae;Audouin & Milne Edwards, 1833;accepted;NA;140;Family;918;Chaetopteridae;Audouin & Milne Edwards, 1833;754175;Animalia;Annelida;Polychaeta;NA;Chaetopteridae;NA;"Read, G.; Fauchald, K. (Ed.) (2021). World Polychaeta Database. Chaetopteridae Audouin & Milne Edwards, 1833. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=918 on 2021-04-01";urn:lsid:marinespecies.org:taxname:918;1;0;0;0;0;exact;2014-02-18T00:49:53.643Z;Animalia;Annelida;Polychaeta;Sedentaria;NA;NA;Chaetopteridae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Annelida;Polychaeta;Spionida;Chaetopteridae;Chaetopterus;Chaetopterus variopedatus;2;0;0;3;1;1;1;https://doi.org/10.17882/59517;Chaetopterus variopedatus;231;Chaetopterus variopedatus;129914;http://www.marinespecies.org/aphia.php?p=taxdetails&id=129914;Chaetopterus variopedatus;(Renier, 1804);accepted;NA;220;Species;129914;Chaetopterus variopedatus;(Renier, 1804);129229;Animalia;Annelida;Polychaeta;NA;Chaetopteridae;Chaetopterus;"Read, G.; Fauchald, K. (Ed.) (2021). World Polychaeta Database. Chaetopterus variopedatus (Renier, 1804). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=129914 on 2021-04-01";urn:lsid:marinespecies.org:taxname:129914;1;0;0;0;0;exact;2012-07-09T22:25:23.187Z;Animalia;Annelida;Polychaeta;Sedentaria;NA;NA;Chaetopteridae;Chaetopterus;Chaetopterus variopedatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Annelida;Polychaeta;Terebellida;Cirratulidae;Chaetozone;Chaetozone;2;0;1;0;1;1;1;https://doi.org/10.17882/59517;Chaetozone;232;Chaetozone;129242;http://www.marinespecies.org/aphia.php?p=taxdetails&id=129242;Chaetozone;Malmgren, 1867;accepted;NA;180;Genus;129242;Chaetozone;Malmgren, 1867;919;Animalia;Annelida;Polychaeta;Terebellida;Cirratulidae;Chaetozone;"Read, G.; Fauchald, K. (Ed.) (2021). World Polychaeta Database. Chaetozone Malmgren, 1867. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=129242 on 2021-04-01";urn:lsid:marinespecies.org:taxname:129242;1;0;0;0;0;exact;2017-09-14T21:20:52.107Z;Animalia;Annelida;Polychaeta;Sedentaria;Terebellida;NA;Cirratulidae;Chaetozone;NA;NA;NA;NA;Cirratuliformia;NA;NA;Canalipalpata;NA;NA;NA;NA;NA;NA;NA
Annelida;Polychaeta;Terebellida;Cirratulidae;Chaetozone;Chaetozone zetlandica;2;0;1;0;1;1;1;https://doi.org/10.17882/59517;Chaetozone zetlandica;233;Chaetozone zetlandica;336485;http://www.marinespecies.org/aphia.php?p=taxdetails&id=336485;Chaetozone zetlandica;McIntosh, 1911;accepted;NA;220;Species;336485;Chaetozone zetlandica;McIntosh, 1911;129242;Animalia;Annelida;Polychaeta;Terebellida;Cirratulidae;Chaetozone;"Read, G.; Fauchald, K. (Ed.) (2021). World Polychaeta Database. Chaetozone zetlandica McIntosh, 1911. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=336485 on 2021-04-01";urn:lsid:marinespecies.org:taxname:336485;1;0;0;0;0;exact;2014-07-16T23:32:24.680Z;Animalia;Annelida;Polychaeta;Sedentaria;Terebellida;NA;Cirratulidae;Chaetozone;Chaetozone zetlandica;NA;NA;NA;Cirratuliformia;NA;NA;Canalipalpata;NA;NA;NA;NA;NA;NA;NA
Mollusca;Bivalvia;Veneroida;Veneridae;Chamelea;Chamelea gallina;2;0;0;0;3;1;1;https://doi.org/10.17882/59517;Chamelea gallina;234;Chamelea gallina;141907;http://www.marinespecies.org/aphia.php?p=taxdetails&id=141907;Chamelea gallina;(Linnaeus, 1758);accepted;NA;220;Species;141907;Chamelea gallina;(Linnaeus, 1758);138633;Animalia;Mollusca;Bivalvia;Venerida;Veneridae;Chamelea;MolluscaBase eds. (2021). MolluscaBase. Chamelea gallina (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=141907 on 2021-04-01;urn:lsid:marinespecies.org:taxname:141907;1;NA;NA;NA;NA;exact;2004-12-21T15:54:05Z;Animalia;Mollusca;Bivalvia;Autobranchia;Venerida;Veneroidea;Veneridae;Chamelea;Chamelea gallina;NA;NA;Imparidentia;NA;NA;NA;Heteroconchia;Euheterodonta;NA;NA;NA;NA;NA;NA
Mollusca;Bivalvia;Veneroida;Veneridae;Chamelea;Chamelea striatula;2;0;0;0;3;1;1;https://doi.org/10.17882/59517;Chamelea striatula;235;Chamelea striatula;141908;http://www.marinespecies.org/aphia.php?p=taxdetails&id=141908;Chamelea striatula;(da Costa, 1778);accepted;NA;220;Species;141908;Chamelea striatula;(da Costa, 1778);138633;Animalia;Mollusca;Bivalvia;Venerida;Veneridae;Chamelea;MolluscaBase eds. (2021). MolluscaBase. Chamelea striatula (da Costa, 1778). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=141908 on 2021-04-01;urn:lsid:marinespecies.org:taxname:141908;1;NA;NA;NA;NA;exact;2004-12-21T15:54:05Z;Animalia;Mollusca;Bivalvia;Autobranchia;Venerida;Veneroidea;Veneridae;Chamelea;Chamelea striatula;NA;NA;Imparidentia;NA;NA;NA;Heteroconchia;Euheterodonta;NA;NA;NA;NA;NA;NA
Mollusca;Gastropoda;Littorinimorpha;Ranellidae;Charonia;Charonia lampas;1;0;2;3;1;1;1;https://doi.org/10.17882/59517;Charonia lampas;236;Charonia lampas;141101;http://www.marinespecies.org/aphia.php?p=taxdetails&id=141101;Charonia lampas;(Linnaeus, 1758);accepted;NA;220;Species;141101;Charonia lampas;(Linnaeus, 1758);138425;Animalia;Mollusca;Gastropoda;Littorinimorpha;Charoniidae;Charonia;MolluscaBase eds. (2021). MolluscaBase. Charonia lampas (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=141101 on 2021-04-01;urn:lsid:marinespecies.org:taxname:141101;1;0;0;0;0;exact;2019-09-20T18:39:10.833Z;Animalia;Mollusca;Gastropoda;Caenogastropoda;Littorinimorpha;Tonnoidea;Charoniidae;Charonia;Charonia lampas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bryozoa;Gymnolaemata;Cheilostomatida;Flustridae;Chartella;Chartella papyracea;3;3;3;2;3;1;1;https://doi.org/10.17882/59517;Chartella papyracea;237;Chartella papyracea;111365;http://www.marinespecies.org/aphia.php?p=taxdetails&id=111365;Chartella papyracea;(Ellis & Solander, 1786);accepted;NA;220;Species;111365;Chartella papyracea;(Ellis & Solander, 1786);110910;Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Flustridae;Chartella;"Bock, P.; Gordon, D. (2021). World List of Bryozoa. Chartella papyracea (Ellis & Solander, 1786). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=111365 on 2021-04-01";urn:lsid:marinespecies.org:taxname:111365;1;0;0;0;NA;exact;2005-02-01T08:42:39.233Z;Animalia;Bryozoa;Gymnolaemata;NA;Cheilostomatida;Flustroidea;Flustridae;Chartella;Chartella papyracea;NA;NA;NA;Flustrina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Arthropoda;Malacostraca;Decapoda;Pandalidae;Chlorotocus;Chlorotocus crassicornis;1;2;2;2;1;1;1;https://doi.org/10.17882/59517;Chlorotocus crassicornis;238;Chlorotocus crassicornis;107642;http://www.marinespecies.org/aphia.php?p=taxdetails&id=107642;Chlorotocus crassicornis;(A. Costa, 1871);accepted;NA;220;Species;107642;Chlorotocus crassicornis;(A. Costa, 1871);107040;Animalia;Arthropoda;Malacostraca;Decapoda;Pandalidae;Chlorotocus;WoRMS (2021). Chlorotocus crassicornis (A. Costa, 1871). Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=107642 on 2021-04-01;urn:lsid:marinespecies.org:taxname:107642;1;NA;0;0;NA;exact;2011-12-01T06:37:19.107Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Pandaloidea;Pandalidae;Chlorotocus;Chlorotocus crassicornis;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Caridea;NA;NA;NA;NA;NA;NA;NA;NA;NA
Echinodermata;Echinoidea;Cidaroida;Cidaridae;Cidaris;Cidaris cidaris;2;2;2;2;1;1;1;https://doi.org/10.17882/59517;Cidaris cidaris;239;Cidaris cidaris;124257;http://www.marinespecies.org/aphia.php?p=taxdetails&id=124257;Cidaris cidaris;(Linnaeus, 1758);accepted;NA;220;Species;124257;Cidaris cidaris;(Linnaeus, 1758);123377;Animalia;Echinodermata;Echinoidea;Cidaroida;Cidaridae;Cidaris;"Kroh, A.; Mooi, R. (2021). World Echinoidea Database. Cidaris cidaris (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=124257 on 2021-04-01";urn:lsid:marinespecies.org:taxname:124257;1;0;0;0;0;exact;2011-04-26T08:50:20.133Z;Animalia;Echinodermata;Echinoidea;Cidaroidea;Cidaroida;Cidaroidea;Cidaridae;Cidaris;Cidaris cidaris;Echinozoa;NA;NA;NA;NA;NA;NA;NA;NA;Cidarinae;NA;NA;NA;NA
Porifera;Demospongiae;Halichondrida;Halichondriidae;Ciocalypta;Ciocalypta penicillus;3;3;3;2;3;1;1;https://doi.org/10.17882/59517;Ciocalypta penicillus;240;Ciocalypta penicillus;132575;http://www.marinespecies.org/aphia.php?p=taxdetails&id=132575;Ciocalypta penicillus;Bowerbank, 1862;accepted;NA;220;Species;132575;Ciocalypta penicillus;Bowerbank, 1862;131804;Animalia;Porifera;Demospongiae;Suberitida;Halichondriidae;Ciocalypta;"Van Soest, R.W.M.; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schönberg, C.; Klautau, M.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P.; Carballo, J.L.; Ríos, P.; Downey, R.; Morrow, C.C. (2021). World Porifera Database. Ciocalypta penicillus Bowerbank, 1862. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=132575 on 2021-04-01";urn:lsid:marinespecies.org:taxname:132575;1;0;0;0;NA;exact;2010-04-05T14:14:43.987Z;Animalia;Porifera;Demospongiae;Heteroscleromorpha;Suberitida;NA;Halichondriidae;Ciocalypta;Ciocalypta penicillus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Chordata;Ascidiacea;Phlebobranchia;Cionidae;Ciona;Ciona intestinalis;3;2;3;2;3;1;1;https://doi.org/10.17882/59517;Ciona intestinalis;241;Ciona intestinalis;103732;http://www.marinespecies.org/aphia.php?p=taxdetails&id=103732;Ciona intestinalis;(Linnaeus, 1767);accepted;NA;220;Species;103732;Ciona intestinalis;(Linnaeus, 1767);103488;Animalia;Chordata;Ascidiacea;Phlebobranchia;Cionidae;Ciona;"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Ciona intestinalis (Linnaeus, 1767). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103732 on 2021-04-01";urn:lsid:marinespecies.org:taxname:103732;1;NA;0;0;NA;exact;2010-10-12T17:40:44.860Z;Animalia;Chordata;Ascidiacea;NA;Phlebobranchia;NA;Cionidae;Ciona;Ciona intestinalis;Tunicata;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
